date,bid,offer,price
2024-07-17,14.29,14.29,14.29
2024-07-18,14.24,14.24,14.24
2024-07-19,14.01,14.01,14.01
2024-07-22,13.93,13.93,13.93
2024-07-23,13.96,13.96,13.96
2024-07-24,13.92,13.92,13.92
2024-07-25,13.79,13.79,13.79
2024-07-26,13.79,13.79,13.79
2024-07-29,13.88,13.88,13.88
2024-07-30,13.82,13.82,13.82
2024-07-31,13.98,13.98,13.98
2024-08-01,14.04,14.04,14.04
2024-08-02,13.71,13.71,13.71
2024-08-05,13.1,13.1,13.1
2024-08-06,13.25,13.25,13.25
2024-08-07,13.49,13.49,13.49
2024-08-08,13.43,13.43,13.43
2024-08-09,13.64,13.64,13.64
2024-08-12,13.69,13.69,13.69
2024-08-13,13.7,13.7,13.7
2024-08-14,13.75,13.75,13.75
2024-08-15,13.74,13.74,13.74
2024-08-16,13.99,13.99,13.99
2024-08-19,14.1,14.1,14.1
2024-08-20,14.14,14.14,14.14
2024-08-21,14.07,14.07,14.07
2024-08-22,14.14,14.14,14.14
2024-08-23,14.14,14.14,14.14
2024-08-26,14.24,14.24,14.24
2024-08-27,14.22,14.22,14.22
2024-08-28,14.21,14.21,14.21
2024-08-29,14.18,14.18,14.18
2024-08-30,14.26,14.26,14.26
2024-09-02,14.21,14.21,14.21
2024-09-03,14.14,14.14,14.14
2024-09-04,13.9,13.9,13.9
2024-09-05,13.95,13.95,13.95
2024-09-09,13.82,13.82,13.82
2024-09-10,13.81,13.81,13.81
2024-09-11,13.79,13.79,13.79
2024-09-12,14.03,14.03,14.03
2024-09-13,14.06,14.06,14.06
2024-09-16,14.13,14.13,14.13
2024-09-17,14.19,14.19,14.19
2024-09-19,14.31,14.31,14.31
2024-09-20,14.42,14.42,14.42
2024-09-23,14.45,14.45,14.45
2024-09-24,14.67,14.67,14.67
2024-09-25,14.72,14.72,14.72
2024-09-26,15.04,15.04,15.04
2024-09-27,15.22,15.22,15.22
2024-09-30,15.27,15.27,15.27
2024-10-02,15.45,15.45,15.45
2024-10-03,15.28,15.28,15.28
2024-10-04,15.33,15.33,15.33
2024-10-07,15.42,15.42,15.42
2024-10-08,15.03,15.03,15.03
2024-10-09,14.93,14.93,14.93
2024-10-10,15.05,15.05,15.05
2024-10-14,15.07,15.07,15.07
2024-10-15,14.96,14.96,14.96
2024-10-16,14.88,14.88,14.88
2024-10-17,14.81,14.81,14.81
2024-10-18,15.04,15.04,15.04
2024-10-21,14.96,14.96,14.96
2024-10-22,14.84,14.84,14.84
2024-10-23,14.86,14.86,14.86
2024-10-24,14.75,14.75,14.75
2024-10-25,14.77,14.77,14.77
2024-10-28,14.78,14.78,14.78
2024-10-29,14.76,14.76,14.76
2024-10-30,14.64,14.64,14.64
